idcode,year,age,grade,south,lnwage
2556,78,27,12,1,1.242333412
2557,68,20,12,1,1.416371703
2557,69,21,12,1,1.451213956
2557,70,22,12,1,1.398415685
2558,69,21,12,1,1.392373204
2558,70,22,12,1,1.539445519
2558,71,23,12,1,1.539445519
2559,69,21,13,1,1.031359792
2559,70,22,13,0,1.689105034
2559,71,23,13,1,1.742385983
2559,72,24,13,1,1.697519064
2559,73,25,13,1,1.741456032
2559,75,27,13,1,1.935235262
2559,77,29,13,1,2.145430803
2559,78,30,13,1,2.085012197
2560,68,19,12,1,1.499258995
2560,71,22,12,1,1.539445519
2560,72,23,12,1,1.836427927
2560,73,24,12,1,1.952313304
2560,75,26,12,1,1.582038641
2560,77,28,12,1,1.742594242
2560,78,29,12,1,1.655830979
2562,70,20,12,1,1.728845477
2562,71,21,12,1,1.405914187
2562,72,22,12,1,1.677716732
2562,73,23,12,1,1.512841582
2562,75,25,12,1,1.846004486
2562,77,27,12,1,1.941831946
2562,78,28,12,1,1.919219732
2563,75,22,12,1,1.777011633
2563,77,24,12,1,1.721167922
2563,78,25,12,1,1.826978445
2567,70,20,13,1,1.405914187
2568,77,23,16,1,2.017152071
2570,68,20,9,1,1.559884071
2570,69,21,9,1,1.440763116
2570,71,23,9,1,1.717023134
2570,72,24,9,1,0.98456955
2570,73,25,9,1,1.33803916
2575,68,20,7,1,1.234049797
2575,75,27,7,1,1.217395782
2575,77,29,7,1,1.665281415
2576,68,21,12,1,1.325987458
2576,70,23,12,1,1.944910645
2577,70,22,9,1,1.832114577
2577,71,23,9,1,1.830351591
2577,72,24,9,1,2.184533834
2577,73,25,9,1,2.184533834
2577,75,27,9,1,1.217395782
2577,78,30,9,1,2.413516521
2578,68,22,11,1,1.464573741
2578,69,23,11,1,1.517536521
2578,70,24,11,1,1.543922901
2578,71,25,11,1,1.801364064
2578,72,26,11,1,1.86003828
2578,73,27,11,1,1.919054866
2578,75,29,11,1,2.073936462
2580,77,34,11,1,1.503577471
2580,78,35,11,1,1.943513036
2581,72,21,8,1,0.720603526
2581,75,24,8,1,1.217395782
2582,72,23,12,1,1.387364388
2582,73,24,12,1,1.555594087
2582,75,26,12,1,1.730798483
2582,78,29,12,1,1.292267799
2583,68,20,12,1,1.71326983
2583,71,23,12,1,1.347073436
2583,72,24,12,1,1.231429219
2583,73,25,12,1,1.349212289
2584,68,19,11,1,1.627092838
2584,71,22,11,1,1.657228589
2585,69,24,16,1,2.518875122
2585,70,25,16,0,2.455736399
2585,71,26,16,1,2.330173016
2587,72,18,12,1,1.28615427
2587,75,21,12,1,1.546699166
2591,68,19,12,1,1.482066751
2591,70,21,12,1,1.506783485
2591,77,28,12,1,1.384695649
2592,71,18,12,1,1.100836515
2592,72,19,12,1,1.91515696
2592,73,20,12,1,1.908828378
2592,75,22,12,1,1.779864192
2592,77,24,12,0,1.206966639
2592,78,25,12,0,1.098112464
2593,68,21,12,1,1.67588222
2593,69,22,12,1,1.638285518
2593,70,23,12,1,1.938221574
2593,71,24,12,1,2.073297977
2593,72,25,12,1,2.265503407
2593,73,26,12,1,2.265619755
2593,75,28,12,1,2.2821064
2593,78,31,12,1,2.31507659
2594,68,22,10,1,1.403948903
2594,73,27,10,1,1.394326568
2594,75,29,10,1,1.702903628
2594,77,31,10,1,1.791259646
2594,78,32,10,1,1.655830979
2595,71,18,7,1,1.518571854
2595,72,19,7,1,1.512841582
2595,75,22,7,1,1.44053936
2595,77,24,7,1,1.416566133
2595,78,25,7,1,1.363694191
2596,68,22,12,1,1.627092838
2596,69,23,12,1,1.619146585
2596,70,24,12,1,1.573846817
2596,71,25,12,1,1.938565016
2596,72,26,12,1,1.964398265
2596,73,27,12,1,1.904151678
2596,75,29,12,1,2.001296759
2596,77,31,12,1,1.948262572
2596,78,32,12,1,1.919219732
2598,75,21,14,1,1.387138128
2598,77,23,14,1,1.571235895
2598,78,24,14,1,1.655830979
2599,68,19,11,1,1.440763116
2600,69,,8,1,1.361601353
2601,72,26,8,1,1.321041822
2601,73,27,8,1,1.260795116
2601,75,29,8,1,1.13943398
2602,68,20,12,1,1.6994133
2602,69,21,12,0,1.361601353
2602,70,22,12,1,1.451213956
2602,71,23,12,0,1.434084654
2602,75,27,12,1,0.747392178
2602,77,29,12,1,1.321255922
2603,68,18,12,1,1.416371703
2603,69,19,12,1,1.594694972
2603,70,20,12,1,1.657228589
2603,71,21,12,1,1.621024728
2604,68,21,11,1,1.248756289
2604,70,23,11,1,1.451213956
2604,71,24,11,1,1.137204409
2606,68,22,12,0,1.575799346
2607,75,31,12,0,1.335178852
2608,68,23,16,1,1.877851486
2608,69,24,16,1,2.297694683
2608,70,25,16,1,2.408643961
2608,71,26,16,1,2.479695797
2608,72,27,16,1,2.471613646
2608,73,28,16,1,2.607754469
2608,75,30,16,1,1.989815712
2608,77,32,16,1,2.380434036
2608,78,33,16,1,2.309543848
2609,70,24,16,1,1.40018332
2609,71,25,16,0,1.238340139
2610,68,25,13,1,1.627092838
2613,73,24,15,1,1.758969426
2613,77,28,15,1,1.583546281
2615,73,20,14,1,1.292054176
2615,75,22,14,1,2.103227139
2615,77,24,14,1,1.975661874
2615,78,25,14,1,1.975181937
2617,68,23,16,1,2.109519005
2617,69,,16,1,2.237070084
2618,68,24,12,1,1.830033183
2619,68,20,10,1,1.685361266
2619,69,21,10,0,1.584745288
2619,70,22,10,0,1.361601353
2619,71,23,10,1,1.434084654
2619,73,25,10,0,1.274249077
2619,75,27,10,0,1.335178852
2619,78,30,10,0,1.027222276
2620,68,24,12,1,1.690067291
2620,69,25,12,1,1.787685633
2620,70,26,12,1,1.931487322
2620,71,27,12,1,2.109064817
2620,72,28,12,1,2.19173646
2620,73,29,12,1,2.162116766
2620,75,31,12,1,2.343947172
2621,73,24,8,1,1.394326568
2621,75,26,8,1,2.387578011
2624,77,25,8,1,1.357157469
2625,68,24,12,1,2.045802832
2625,69,25,12,1,2.067171335
2625,70,26,12,1,2.127231836
2625,71,27,12,1,2.17191267
2625,72,28,12,1,2.327955723
2625,73,29,12,1,2.220692396
2625,75,31,12,1,2.27692008
2625,77,33,12,1,2.443873644
2626,68,19,12,1,1.685361266
2626,69,20,12,1,1.628761411
2626,70,21,12,1,1.944910645
2626,71,22,12,1,1.963882804
2626,72,23,12,1,1.976338387
2626,73,24,12,1,2.259324074
2626,75,26,12,1,2.170982122
2626,77,28,12,1,2.096903801
2626,78,29,12,1,2.044262648
2627,68,24,12,1,2.039201975
2627,69,25,12,1,2.280388832
2627,70,26,12,1,1.698073864
2627,78,34,12,1,1.537047386
2629,68,24,14,0,1.897119522
2630,72,27,12,0,1.454573154
2630,73,28,12,0,1.464522839
2630,78,33,12,0,1.534039736
2631,71,21,10,1,1.573846817
2631,72,22,10,1,1.321041822
2632,69,19,12,1,2.029430866
2632,70,20,12,1,1.506783485
2632,71,21,12,1,1.672025442
2632,73,23,12,1,1.822682261
2632,75,25,12,1,1.739161015
2632,77,27,12,1,1.902353048
2632,78,28,12,1,1.923888922
2633,71,20,12,1,1.655147076
2633,72,21,12,1,1.677716732
2633,73,22,12,1,1.799791694
2633,75,24,12,1,1.846004486
2633,77,26,12,1,1.870532274
2633,78,27,12,1,1.171322346
2634,68,20,9,1,1.549131036
2634,73,25,9,1,1.572356224
2635,68,25,12,1,1.963564754
2635,75,32,12,1,1.768403053
2635,77,33,12,1,1.950397491
2635,78,35,12,1,1.999892831
2636,68,23,12,1,1.403948903
2636,71,26,12,1,1.771192908
2636,72,27,12,1,1.889456511
2636,73,28,12,1,1.963564754
2636,75,30,12,1,1.910542965
2636,77,32,12,1,1.975661874
2636,78,33,12,1,1.742619157
2637,68,21,14,1,1.919761896
2639,68,20,10,1,1.809414268
2639,69,21,10,1,1.884849429
2639,70,22,10,1,1.700713038
2639,71,23,10,1,1.94813478
2639,72,24,10,1,1.86003828
2640,68,20,13,1,1.809414268
2640,70,22,13,1,1.944910645
2640,71,23,13,1,2.206828833
2640,72,24,13,1,2.258813858
2640,73,25,13,1,2.247565269
2640,75,27,13,1,2.054643154
2640,77,29,13,1,1.975661874
2640,78,30,13,1,1.881636977
2642,75,24,14,1,2.687571287
2642,77,26,14,1,1.998273373
2643,68,21,12,1,1.646894932
2643,69,22,12,1,1.903199077
2643,70,23,12,1,1.820857882
2643,71,24,12,1,1.820857882
2645,68,19,11,1,1.157089233
2645,69,20,11,1,1.374024153
2645,70,21,11,1,1.251763463
2647,77,29,11,1,2.205023289
2647,78,30,11,1,1.581107259
2648,68,21,12,1,1.680632949
2648,69,22,12,1,1.767066717
2648,70,23,12,1,2.168054104
2648,71,24,12,1,1.885921359
2648,72,25,12,1,2.083181858
2648,73,26,12,1,2.051846266
2648,75,28,12,1,1.980534673
2649,68,20,12,1,1.963564754
2649,69,21,12,1,2.144361019
2649,70,22,12,1,1.725925088
2649,71,23,12,1,2.179498196
2649,72,24,12,1,2.056153059
2649,73,25,12,1,2.370863914
2649,75,27,12,1,0.975324035
2649,77,29,12,1,1.202281833
2649,78,30,12,1,1.419264078
2650,68,20,12,1,1.346054792
2650,69,21,12,1,1.807888865
2651,68,22,12,1,1.897119522
2652,69,18,12,1,1.517536521
2652,70,19,12,1,1.584745288
2652,71,20,12,1,1.730065107
2652,72,21,12,1,1.632719159
2653,71,19,12,1,1.539445519
2653,73,21,12,1,1.551329494
2653,75,23,12,1,1.702903628
2654,72,18,12,1,1.231429219
2654,75,21,12,1,0.52424866
2654,77,23,12,1,1.726721048
2654,78,24,12,1,1.512730122
2656,71,23,10,1,1.22807014
2661,71,18,12,0,1.405914187
2661,72,19,12,0,1.454573154
2661,77,24,12,0,1.523379922
2661,78,25,12,0,1.507564545
2662,68,17,11,1,1.157089233
2662,70,19,11,1,1.479384422
2662,75,24,11,1,1.266185284
2662,77,26,11,1,1.379524708
2662,78,27,11,1,1.345675945
2663,68,21,12,1,1.821836233
2663,69,22,12,1,1.949388146
2663,70,23,12,1,1.984131098
2663,71,24,12,1,2.196976423
2663,72,25,12,1,2.226993084
2663,73,26,12,1,1.979331136
2663,75,28,12,1,1.217395782
2664,75,25,18,0,2.206936598
2664,77,27,18,0,2.444885731
2664,78,28,18,0,2.373995781
2665,69,22,15,1,1.439719319
2665,70,23,15,0,1.517536521
2665,71,24,15,1,1.539445519
2665,72,25,15,1,1.572356224
2665,73,26,15,1,1.512109637
2665,75,28,15,1,1.335178852
2667,77,23,13,1,1.856578231
2667,78,24,13,1,1.999892831
2669,77,29,17,1,2.349445581
2669,78,30,17,1,2.278555393
2672,77,23,14,1,1.619877696
2673,75,25,16,1,1.655650258
2673,77,27,16,1,1.886569262
2673,78,28,16,1,1.864469528
2674,73,22,14,1,1.689644814
2674,75,24,14,1,1.436531305
2674,77,26,14,1,1.888839841
2674,78,27,14,1,1.969180226
2675,71,27,16,1,2.369348049
2675,72,28,16,1,2.436650991
2675,73,29,16,1,2.480614424
2675,75,31,16,1,2.133686543
2675,77,33,16,1,2.014403105
2675,78,34,16,1,2.204337358
2676,70,21,12,1,1.347073436
2676,71,22,12,1,1.432003736
2676,72,23,12,1,1.716936827
2676,73,24,12,1,1.677716732
2676,75,26,12,1,1.86187768
2676,77,28,12,1,1.875140786
2676,78,29,12,1,1.933462024
2677,73,20,12,1,1.677716732
2677,75,22,12,1,1.832581162
2677,77,24,12,1,1.721167922
2678,68,20,9,1,0.548282921
2678,69,21,9,1,1.361601353
2678,70,22,9,0,0.891598105
2678,75,27,9,1,1.217395782
2679,68,24,12,1,1.611978889
2679,69,24,12,1,1.666324496
2679,70,25,12,1,1.52433157
2679,71,26,12,1,1.767715931
2679,73,28,12,1,0.047252864
2679,77,32,12,1,1.931021214
2679,78,33,12,1,2.024170637
2680,68,19,12,1,1.172962189
2680,69,20,12,1,1.750259161
2680,70,21,12,1,1.762589097
2680,71,22,12,1,1.938565016
2680,73,24,12,1,1.730798483
2680,75,26,12,1,1.832581162
2680,77,28,12,1,1.619877696
2680,78,29,12,1,1.720369458
2682,70,22,16,1,1.191702247
2683,72,23,16,1,1.454573154
2684,73,23,16,0,1.677716732
2685,78,25,15,1,1.568115711
2686,69,20,12,1,1.609437585
2686,70,21,12,1,1.883035183
2686,71,22,12,1,1.875917554
2686,72,23,12,1,1.801702738
2686,73,24,12,1,1.815737605
2687,72,19,12,1,1.493879557
2687,73,20,12,1,1.225159526
2687,77,24,12,1,0.207040146
2687,78,26,12,1,1.221965671
2689,68,19,11,1,1.850236416
2691,69,25,12,1,0.891598105
2691,70,26,12,1,1.069441915
2691,71,27,12,1,1.493879557
2691,75,31,12,1,1.619521976
2691,77,33,12,1,1.580538511
2691,78,34,12,1,1.566634893
2692,68,20,12,1,1.219124556
2692,73,26,12,1,1.310944557
2693,73,24,11,1,0.963543057
2696,69,19,11,1,1.433922052
2696,71,21,11,1,1.584745288
2696,72,22,11,1,1.392697334
2696,75,25,11,1,1.37011683
2696,77,27,11,1,1.545997977
2696,78,28,11,1,1.475107789
2698,70,22,12,1,1.754487634
2698,71,23,12,1,2.14648962
2699,68,18,12,1,1.248756289
2699,69,19,12,1,1.297063231
2699,70,20,12,1,1.451213956
2699,71,21,12,1,1.611662626
2699,75,25,12,1,1.745078325
2699,77,27,12,1,1.909042597
2699,78,28,12,1,1.909042597
2701,69,26,12,1,2.683357716
2701,70,27,12,0,2.638057947
2701,72,29,12,0,1.86003828
2701,73,30,12,0,1.799791694
2701,75,32,12,0,1.44053936
2701,77,34,12,0,1.503577471
2701,78,35,12,0,1.601022482
2702,69,20,12,1,1.762497067
2703,70,18,12,1,1.643013716
2703,71,19,12,1,1.762589097
2703,72,20,12,1,1.589189172
2704,77,30,18,1,1.567017198
2704,78,31,18,1,2.086746693
2706,68,22,9,1,1.270417571
2706,69,23,9,1,1.157089233
2706,70,24,9,1,0.98690778
2706,71,25,9,1,0.172953337
2707,73,20,12,1,1.272158623
2707,75,22,12,1,1.479759455
2707,77,24,12,1,1.552367568
2707,78,25,12,1,1.494095564
2708,70,22,12,1,1.297063231
2708,73,25,12,1,1.512841582
2708,75,27,12,1,1.702903628
2708,77,29,12,1,1.545997977
2708,78,30,12,1,1.811123133
2709,78,27,13,1,2.044262648
2710,72,19,12,1,1.046604872
2710,75,22,12,1,1.361495972
2710,77,24,12,1,1.791259646
2711,70,20,12,1,1.361601353
2711,71,21,12,1,1.359121442
2711,72,22,12,1,1.231429219
2711,77,27,12,1,1.969405532
2711,78,28,12,1,1.799642205
2713,77,23,6,1,1.237874031
2714,69,19,12,1,1.361601353
2714,70,20,12,1,1.361601353
2714,71,21,12,1,1.069441915
2714,72,22,12,0,1.331360579
2717,71,20,12,1,1.316301703
2717,77,26,12,1,0.310654402
2717,78,27,12,1,1.098112464
2719,68,23,12,1,1.493561387
2719,69,24,12,1,1.361601353
2719,70,25,12,1,1.439719319
2719,71,26,12,1,1.528280854
2719,72,27,12,1,1.716936827
2719,73,28,12,1,1.769332409
2719,75,30,12,1,1.724213362
2719,77,32,12,1,1.753038049
2719,78,33,12,1,1.689868093
2720,75,29,12,1,1.308149576
2720,77,31,12,1,1.329223514
2720,78,32,12,1,1.749927998
2721,68,23,12,1,1.499258995
2721,69,24,12,1,1.533451796
2721,70,25,12,1,1.61640656
2721,71,26,12,1,1.650882602
2721,72,27,12,1,1.701433063
2721,73,28,12,1,1.762435675
2721,75,30,12,1,1.791195989
2721,77,32,12,1,1.870532274
2721,78,33,12,1,1.900604844
2723,72,20,11,1,1.023789644
2723,75,23,11,1,0.929713726
2723,77,25,11,1,1.215895414
2723,78,26,11,1,1.231643319
2725,68,20,14,1,1.403948903
2725,69,21,14,1,1.506783485
2725,70,22,14,1,1.549395204
2725,71,23,14,1,1.724990726
2725,73,25,14,1,1.898127437
2725,75,27,14,1,1.885225058
2725,77,29,14,1,1.986003041
2725,78,30,14,1,1.992303133
2726,75,28,12,1,1.44053936
2726,77,30,12,1,0.385022879
2726,78,31,12,1,2.413516521
2727,69,16,8,1,1.114741683
2727,71,19,8,1,1.316301703
2728,70,19,8,1,1.316301703
2728,72,21,8,1,1.316301703
2728,77,26,8,1,0.981228054
2729,77,29,18,0,2.053623199
2730,68,19,12,1,1.157089233
2730,69,20,12,1,1.479384422
2730,70,21,12,1,1.554333568
2730,71,22,12,1,1.575458765
2731,69,19,12,1,1.42809093
2731,71,21,12,1,1.270735621
2731,72,22,12,1,1.321041822
2731,73,23,12,1,1.21997273
2731,75,25,12,1,1.609437585
2731,77,27,12,1,1.555537224
2732,72,21,12,1,1.292054176
2732,73,22,12,1,1.376611352
2732,75,24,12,1,1.217395782
2732,77,26,12,1,1.301313758
2733,72,20,12,1,1.454573154
2733,73,21,12,1,1.44311595
2733,75,23,12,1,1.622860909
2733,77,25,12,1,1.801209211
2733,78,26,12,1,1.811123133
2734,77,25,16,1,1.702428341
2734,78,26,16,1,1.720369458
2735,77,23,17,1,1.108062029
2735,78,24,17,1,1.415879846
2736,68,21,12,1,1.372200131
2736,69,22,12,1,1.40442121
2738,68,24,10,1,1.248756289
2739,70,23,15,1,0.891598105
2739,75,28,15,1,1.012828112
2739,78,31,15,1,1.415879846
2740,77,32,17,1,2.066994905
2745,69,21,12,1,1.004926682
2745,70,22,12,1,1.114741683
2745,71,23,12,1,1.472236753
2745,72,24,12,1,0.390361726
2745,73,25,12,1,0.832207084
2745,75,27,12,1,1.872321367
2745,77,29,12,1,1.694197655
2745,78,30,12,1,1.710318923
2746,71,18,12,1,1.196954608
2746,72,19,12,1,1.454573154
2746,73,20,12,1,1.617470145
2746,75,22,12,1,1.7568084
2746,77,24,12,1,1.416566133
2746,78,25,12,1,1.432687402
2747,68,21,12,1,1.440763116
2747,69,22,12,1,1.584745288
2747,70,23,12,1,1.361601353
2747,71,24,12,1,1.513681769
2747,72,25,12,1,1.517547607
2747,73,26,12,1,1.677716732
2747,75,28,12,1,1.535849571
2747,77,30,12,1,1.657728195
2748,72,22,16,1,2.130064964
2748,75,25,16,1,1.989815712
2748,77,27,16,1,2.0707829
2748,78,28,16,0,2.070492268
2749,77,31,11,1,0.69763428
2749,78,32,11,1,1.280433774
2750,68,22,15,1,1.073707223
2750,69,23,15,1,2.213353872
2751,68,24,13,0,1.637042403
2752,77,33,18,1,2.104243279
2754,71,20,12,1,1.328724504
2754,72,21,12,1,1.349212289
2754,73,22,12,1,1.36900866
2754,75,24,12,1,1.357157469
2754,77,26,12,1,1.416566133
2754,78,27,12,1,1.439038992
2757,70,18,12,1,0.86610055
2757,71,19,12,1,1.360348225
2757,72,20,12,1,1.454573154
2757,73,21,12,1,1.332450747
2757,75,23,12,1,1.374398828
2757,78,26,12,1,1.432687402
2759,77,30,18,1,1.870532274
2759,78,31,18,1,1.923888922
2760,73,19,12,1,1.321041822
2760,75,21,12,1,1.100861788
2760,77,23,12,1,1.321255922
2761,78,26,17,1,1.943513036
2762,77,25,14,1,1.036236525
2763,68,24,13,1,1.627092838
2763,69,25,13,1,1.627092838
2763,72,28,13,1,1.677716732
2763,73,29,13,1,1.677716732
2763,75,31,13,1,1.479759455
2763,77,33,13,1,1.513527513
2763,78,34,13,1,1.51314652
2764,68,23,12,1,1.842203975
2764,69,24,12,1,1.854772091
2764,70,25,12,1,1.746459365
2764,71,26,12,1,1.630199313
2764,73,28,12,1,1.572356224
2764,75,30,12,1,1.791195989
2764,77,32,12,1,1.646233559
2764,78,33,12,1,1.76915884
2765,72,22,16,1,1.309547186
2765,73,24,16,1,1.493793845
2765,75,25,16,1,1.910542965
2766,72,18,12,1,1.454573154
2766,73,19,12,1,1.171182632
2766,75,21,12,1,1.266185284
2766,77,23,12,1,1.613925099
2766,78,24,12,1,1.69248414
2768,71,18,12,1,1.270735621
2768,72,19,12,1,1.270735621
2768,73,20,12,1,2.087473631
2768,75,22,12,1,1.361495972
2768,77,24,12,1,1.646233559
2770,68,18,10,1,1.219124556
2770,70,20,10,1,1.316301703
2770,71,21,10,1,1.316301703
2770,72,22,10,1,1.869988203
2770,73,23,10,1,1.657513618
2770,77,27,10,1,1.545997977
2771,68,19,12,0,1.339410782
2771,70,21,12,0,1.809472322
2771,71,22,12,0,1.552147985
2771,72,23,12,0,1.536152363
2771,73,24,12,1,1.6243155
2771,75,26,12,1,1.335178852
2772,71,19,11,0,1.376926541
2772,72,20,11,0,1.258157134
2772,75,23,11,1,1.181768298
2772,78,26,11,1,1.308634639
2773,71,25,13,1,1.331360579
2774,68,21,12,1,1.487830639
2774,69,21,12,1,1.451213956
2774,70,23,12,1,1.398415685
2774,71,24,12,1,1.549395204
2775,75,28,17,0,0.483426183
2775,77,30,17,0,1.988058925
2775,78,31,17,0,2.03700304
2776,68,22,12,1,1.554521918
2776,69,23,12,1,1.549117804
2776,70,24,12,1,1.61640656
2776,71,25,12,1,1.742385983
2776,72,26,12,1,1.819216013
2776,75,29,12,1,2.182476759
2776,77,31,12,1,1.267854691
2776,78,32,12,1,1.54303503
2777,71,19,12,1,1.270735621
2777,72,20,12,1,1.231429219
2777,73,21,12,1,1.403279662
2777,75,23,12,1,1.665281415
2777,77,25,12,1,1.161552072
2777,78,26,12,1,1.527997375
2778,72,18,10,1,1.166891098
2779,71,23,11,1,1.539445519
2779,72,24,11,1,2.072457552
2779,73,25,11,1,2.157465458
2779,75,27,11,1,1.054876804
2780,68,24,12,1,1.476269484
2780,69,25,12,1,1.468211293
2780,70,26,12,1,1.549395204
2780,71,27,12,1,1.58463335
2780,72,28,12,1,1.615840673
2780,73,29,12,1,1.629398227
2780,75,31,12,1,1.696730614
2780,77,33,12,1,1.649178147
2783,68,19,8,0,0.336108118
2783,77,27,8,1,1.237874031
2784,69,24,12,0,1.403948903
2784,70,25,12,0,1.392373204
2785,68,20,11,1,1.521731853
2785,70,22,11,1,1.858581662
2785,71,23,11,1,1.316301703
2785,72,24,11,1,1.677716732
2785,73,25,11,1,1.677716732
2786,72,18,12,1,1.274249077
2786,73,19,12,1,1.231429219
2786,75,21,12,1,1.553867817
2786,77,23,12,1,1.688672662
2786,78,24,12,1,1.745061636
2787,72,22,17,1,1.709215403
2787,73,23,17,1,1.705480814
2787,75,25,17,1,1.553867817
2787,77,27,17,1,1.577447176
2787,78,28,17,1,1.776276946
2788,69,18,12,1,1.815856457
2788,70,19,12,1,1.984131098
2788,71,20,12,1,1.938565016
2788,72,21,12,1,2.083181858
2788,73,22,12,1,2.083181858
2788,75,24,12,1,1.910542965
2788,77,26,12,1,2.014403105
2788,78,27,12,1,2.014403105
2789,68,19,12,1,1.403948903
2789,69,20,12,1,1.392373204
2790,69,21,12,1,1.297063231
2790,70,22,12,1,0.891598105
2790,71,23,12,1,1.45305717
2790,72,24,12,1,1.689644814
2790,73,25,12,1,1.842212081
2790,75,27,12,1,1.942525387
2790,77,29,12,1,2.065095901
2790,78,30,12,1,2.076293945
2791,70,22,16,1,1.762589097
2791,71,23,16,1,1.801809192
2792,68,23,16,1,1.90472436
2792,69,24,16,1,1.758698225
2792,70,25,16,1,1.951554775
2792,71,26,16,1,2.042000771
2792,72,27,16,1,2.217712164
2792,73,28,16,1,2.119456053
2793,77,29,12,1,1.082998395
2793,78,30,12,1,1.145005345
2794,75,22,16,1,1.705975294
2794,77,24,16,1,2.379045725
2794,78,25,16,1,1.790361166
2795,68,18,8,1,1.073707223
2795,69,18,8,1,1.361601353
2795,70,19,8,1,1.361601353
2795,71,20,8,1,1.529394984
2795,72,21,8,1,1.023789644
2795,73,22,8,1,1.522231579
2796,68,24,12,1,1.627092838
2796,69,25,12,1,1.643013716
2796,70,26,12,1,1.643013716
2796,71,27,12,1,1.598239303
2796,72,28,12,1,1.805229425
2796,73,29,12,1,1.839835167
2796,75,31,12,1,1.46815443
2796,77,33,12,1,1.52664268
2796,78,34,12,1,1.518864632
2797,68,19,10,1,0.933945656
2798,68,20,12,1,0.423119873
2798,69,21,12,1,1.468211293
2798,70,22,12,1,1.468211293
2798,71,23,12,1,1.415917754
2798,75,27,12,1,1.52488029
2799,68,18,12,1,1.611978889
2799,69,19,12,1,1.451213956
2799,70,20,12,1,1.539445519
2799,71,21,12,1,1.539445519
2799,73,23,12,1,0.761426032
2804,71,19,12,1,1.347073436
2805,69,19,12,0,1.584745288
2805,70,20,12,0,1.762589097
2805,71,21,12,0,1.621024728
2806,71,18,12,1,1.655147076
2806,72,19,12,1,1.655147076
2806,75,22,12,1,1.155519962
2806,78,25,12,1,1.345675945
2807,75,23,16,1,1.925431013
2807,77,25,16,1,2.133074284
2807,78,26,16,1,2.0284729
2809,70,19,11,0,1.643013716
2812,78,26,13,0,1.740171552
2813,68,22,14,1,1.850236416
2813,69,23,14,0,1.666324496
2813,70,24,14,0,1.704959512
2813,71,25,14,1,1.907554626
2813,72,26,14,1,1.930807114
2813,73,27,14,1,2.022935152
2815,77,24,17,1,1.954652905
2816,68,19,12,1,1.744875908
2816,69,20,12,1,1.670922279
2816,70,21,12,1,1.857899308
2816,71,22,12,1,2.027444601
2816,72,23,12,1,2.091149807
2816,73,24,12,1,2.143381357
2816,75,26,12,1,1.920492649
